Apartment,Sleep_schedule,Noise_sensitivity,Cleanliness,Cleanliness_2,Cooking_at_home,Guests_over,Smoking,Alcohol,Vibe,Chores,Conflict,FlatmateFactors_Priority,Compatibility_Importance,Compatibility_OverallRating,Compat_DailyRoutines,Compat_Tidiness,Compat_Noise,Compat_Interaction,Compat_Conflict,Compat_Relaxedness,Unit,Gender,Age,Occupation,Nationality,LengthOfStay_days,RemainingStay_days,ApartmentSize,Emotional_Stability,Extraversion,Openness,Conscientiousness,Agreeableness,Noise_sensitivity_num,Cleanliness_num,Cleanliness_2_num,Cooking_at_home_num,Guests_over_num,Alcohol_num,Vibe_num,Chores_num,Compatibility_Importance_num,Compatibility_OverallRating_num,Smoking_num,Cluster_Task2,PC1,PC2,PC3,PC4,PC5,PC6,fit_distance
FR.42,00:00-02:00,Neutral,Moderately important,Most of the time,Once per week,A few times per month,Non-smoker,Never,Social & lively,Do them when asked,Try to solve problems through discussion,Respect for boundaries,Moderately,Slightly compatible,Strongly agree,Disagree,Strongly agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,FR.42.4,female,27.0,Employed,Iran,88,279,5,3.5,2.0,2.5,2.5,4.0,3,3,4,3,3,1,4,2,3,2.0,0,2,-1.0254830312066905,1.1282337672444047,-0.7485057132921794,1.2146369903838838,-1.4577512427253618,0.25969742150364805,1.9227877976015528
FR.42,After 02:00,Somewhat sensitive,Very important,Always,Once per week,A few times per month,Non-smoker,Often,Very social,Do my fair share,"Be direct, even if uncomfortable",Reliability in shared spaces,Slightly,Slightly compatible,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Disagree,Neither agree nor disagree,FR.42.2,unknown,27.0,Student,India,106,279,5,2.5,1.0,3.0,4.5,2.5,4,4,5,3,3,4,5,3,2,2.0,0,3,-0.42501237345343584,0.9148144271524087,0.4790508563640646,-0.46553278917231306,-1.8915811283040513,1.1550678250936846,2.4510552319516288
FR.42,After 02:00,Neutral,Moderately important,Rarely,Once per week,Never,Non-smoker,Sometimes,Social & lively,Do them when asked,Try to solve problems through discussion,Being social and engaging,Moderately,Very compatible,Disagree,Strongly agree,Neither agree nor disagree,Disagree,Strongly agree,Disagree,FR.42.1,unknown,29.0,Student,United States,24,340,5,3.5,3.0,3.0,2.5,2.5,3,3,1,3,1,3,4,2,3,4.0,0,2,-1.8140256288612393,-1.0569524748308097,-0.6703569737149945,0.20641375516800356,-0.6464598005287322,-1.608038483955222,2.6329666361223083
FR.42,After 02:00,Neutral,Very important,Rarely,Never,Never,Non-smoker,Very often,Mostly private,Do my fair share,Try to solve problems through discussion,Not important / flexible,Extremely,Very compatible,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FR.42.5,male,25.0,Employed,Italy,313,5,5,3.0,3.0,2.0,3.5,3.0,3,4,1,1,1,5,2,3,5,4.0,0,0,2.57914305343886,-0.25696819963014217,1.0524080984483348,0.5351706139827105,1.2092117620929,-1.8315331895082199,3.7186625673854357
FR.51,00:00-02:00,Somewhat insensitive,Moderately important,Most of the time,Never,Rarely,Non-smoker,Sometimes,Quiet & private,Take responsibility for most,Try to solve problems through discussion,Similar daily routines,Slightly,Moderately compatible,Agree,Agree,Disagree,Strongly disagree,Strongly agree,Strongly agree,FR.51.2,male,21.0,Student,France,85,36,5,3.5,2.5,3.0,3.5,3.5,2,3,4,1,2,3,1,5,2,3.0,0,0,0.5397156406222253,1.0468263713651824,0.027692942336588387,0.8500794519624424,-1.7904574974134788,-1.0316587986434094,2.406659843296626
FR.51,Before 22:00,Neutral,Extremely important,Rarely,Never,A few times per month,Smoker,Never,Mostly private,Do my fair share,Compromise quickly,Shared interests / personality fit,Slightly,Moderately compatible,Strongly disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,FR.51.5,unknown,25.0,Student,India,85,36,5,2.5,3.0,3.0,4.0,4.5,3,5,1,1,3,1,2,3,2,3.0,1,3,0.2540798800616482,0.1612963084636878,1.9389662305947213,1.5350497344848508,0.8199901287876099,-0.08737658381647813,2.1512301508979936
FR.51,22:00-00:00,Very sensitive,Extremely important,Sometimes,Several times per week,Once per week,Non-smoker,Very often,Mostly private,Take responsibility for most,Try to solve problems through discussion,Shared interests / personality fit,Very,Very compatible,Disagree,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,FR.51.3,female,25.0,Employed,Peru,328,5,5,3.5,2.5,4.0,3.0,4.0,5,5,2,4,4,5,2,5,4,4.0,0,0,3.0447036338210607,1.140961397731575,-0.03599663191926101,-0.2307858986215632,1.186034612580675,2.121211677219145,3.372420941110714
FR.51,00:00-02:00,Neutral,Extremely important,Often,Once per week,Rarely,Non-smoker,Sometimes,Social & lively,Do my fair share,Avoid confrontation,Being social and engaging,Not at all,Very compatible,Agree,Disagree,Agree,Agree,Disagree,Strongly agree,FR.51.1,male,29.0,Student,Germany,158,217,5,3.5,3.0,3.0,3.0,2.0,3,5,3,3,2,3,4,3,1,4.0,0,2,-0.252589760542049,-1.3272760294441055,-0.7058368224608996,0.45739920243392884,-0.6328300089379274,-0.3963702278452245,2.408833287576233
FR.51,00:00-02:00,Somewhat sensitive,Extremely important,Sometimes,Several times per week,Rarely,Non-smoker,Sometimes,Balanced,Often take initiative,Try to solve problems through discussion,Similar daily routines,Extremely,Slightly compatible,Disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Strongly disagree,FR.51.4,male,23.0,Employed,Pakistan,147,217,5,3.0,2.5,3.0,4.0,3.0,4,5,2,4,2,3,3,4,5,2.0,0,1,0.2578692710935263,0.8490354509662436,0.1322384291972064,0.08531629018174289,1.0594778604813389,0.254601837629835,1.259250206600988
FR.52,After 02:00,Neutral,Moderately important,Often,Several times per week,Rarely,Non-smoker,Sometimes,Quiet & private,Avoid them,Try to solve problems through discussion,Similar daily routines,Moderately,Slightly compatible,Disagree,Agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,FR.52.6,male,26.0,Employed,Italy,76,309,6,3.5,3.5,3.5,3.0,4.0,3,3,3,4,2,3,1,1,3,2.0,0,1,-0.9234309093983245,0.8269760133441973,0.1310839003838138,-1.481827455582946,-0.09253470832662251,-1.6741073878324442,2.4806179836457902
FR.52,00:00-02:00,Somewhat insensitive,Extremely important,Sometimes,Rarely,A few times per month,Non-smoker,Sometimes,Mostly private,Avoid them,Try to solve problems through discussion,Shared interests / personality fit,Slightly,Moderately compatible,Neither agree nor disagree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,FR.52.2,female,21.0,Student,France,85,36,6,3.5,2.0,2.5,3.0,2.5,2,5,2,2,3,3,2,1,2,3.0,0,2,0.19433841227076826,-1.4185611339259154,0.24186314835779527,1.2498337164456503,-0.03353575509670691,-1.5644476248021268,2.2477119894936384
FR.52,22:00-00:00,Somewhat sensitive,Moderately important,Sometimes,Several times per week,Rarely,Non-smoker,Sometimes,Quiet & private,Take responsibility for most,Try to solve problems through discussion,Shared interests / personality fit,Extremely,Extremely compatible,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,FR.52.5,male,21.0,Student,Germany,134,67,6,3.0,4.0,2.5,2.5,3.0,4,3,2,4,2,3,1,5,5,5.0,0,1,0.5618513868935143,1.605199797473575,-1.5374401474343924,-0.6614135797212429,1.188365310556124,-1.0447192249444355,2.0949381947713475
FR.52,00:00-02:00,Somewhat insensitive,Very important,Rarely,Several times per week,A few times per month,Non-smoker,Rarely,Social & lively,Take responsibility for most,Try to solve problems through discussion,Similar daily routines,Very,Moderately compatible,Strongly agree,Agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,FR.52.4,female,25.0,Student,India,76,309,6,3.5,3.5,2.5,3.5,2.0,2,4,1,4,3,2,4,5,4,3.0,0,2,-1.0565329288055814,-0.22649294808637752,-0.8349967944453435,1.6927178575158257,0.7874320629257513,-1.349172699874542,1.7324999181277028
FR.52,After 02:00,Neutral,Very important,Rarely,Once per week,Never,Non-smoker,Sometimes,Balanced,Do them when asked,Try to solve problems through discussion,Being social and engaging,Very,Moderately compatible,Neither agree nor disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FR.52.3,unknown,,Employed,Unknown,316,67,6,2.5,2.5,3.5,3.5,2.5,3,4,1,3,1,3,3,2,4,3.0,0,0,2.1136702691234834,-0.6492941873537011,-0.8647269819090782,-0.1768496974845317,0.9305557604278721,-1.559459766753759,2.4197029029805828
FR.52,00:00-02:00,Somewhat insensitive,Extremely important,Often,Every day,A few times per month,Non-smoker,Never,Very social,Often take initiative,Avoid confrontation,Respect for boundaries,Extremely,Not at all compatible,Agree,Disagree,Neither agree nor disagree,Agree,Strongly agree,Disagree,FR.52.1,female,20.0,Student,Serbia,78,309,6,3.0,3.0,3.0,3.0,2.5,2,5,3,5,3,1,5,4,5,1.0,0,1,-1.3315221652229965,0.7047912413654542,-1.5696423944739109,1.3453681476232429,1.646684265125934,0.07465023834541089,2.457995605845595
FR.53,22:00-00:00,Neutral,Moderately important,Sometimes,Rarely,Rarely,Non-smoker,Often,Mostly private,Do my fair share,Compromise quickly,Respect for boundaries,Moderately,Extremely compatible,Disagree,Strongly agree,Agree,Agree,Agree,Disagree,FR.53.2,male,21.0,Student,Unknown,85,36,4,3.0,4.0,2.0,3.0,4.0,3,3,2,2,2,4,2,3,3,5.0,0,3,0.0679532716541661,0.9218946859631951,0.7200667450067811,-0.06697343810781702,0.6537505333866623,-1.6017750121995287,2.2950546510783743
FR.53,22:00-00:00,Somewhat sensitive,Moderately important,Most of the time,Several times per week,Never,Smoker,Sometimes,Quiet & private,Do my fair share,Try to solve problems through discussion,Similar daily routines,Moderately,Slightly compatible,Disagree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,FR.53.3,male,24.0,Employed,Tajikistan,24,340,4,2.0,2.5,2.0,2.5,3.5,4,3,4,4,1,3,1,3,3,2.0,1,1,-1.8039537394078828,2.1824451479949603,1.0388437031271789,-1.6077342938606634,-1.5610303684370428,-0.23799673896589355,2.6392121425871267
FR.53,After 02:00,Neutral,Very important,Rarely,Several times per week,A few times per month,Non-smoker,Rarely,Mostly private,Do my fair share,"Be direct, even if uncomfortable",Shared interests / personality fit,Moderately,Moderately compatible,Disagree,Agree,Strongly agree,Agree,Neither agree nor disagree,Disagree,FR.53.4,male,21.0,Student,Spain,97,279,4,4.0,1.0,3.0,2.0,3.0,3,4,1,4,3,2,2,3,3,3.0,0,2,-0.7207384499839022,-0.530982185619706,-0.8104467283830462,1.674341538348909,-1.6874282021158227,0.21631871559333984,2.8267884692006735
FR.53,22:00-00:00,Somewhat sensitive,Extremely important,Often,Several times per week,Several times per week,Smoker,Sometimes,Balanced,Often take initiative,Prefer not to say,Not important / flexible,Moderately,Slightly compatible,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,Neither agree nor disagree,FR.53.1,male,21.0,Student,Unknown,85,279,4,3.0,3.0,3.0,3.0,3.5,4,5,3,4,5,3,3,4,3,2.0,1,3,-1.1326024390497784,1.1567790563086533,1.2058356278712365,0.4302478905493068,0.8056045957493233,2.213211089571414,2.5479757205002747
FR.61,22:00-00:00,Somewhat insensitive,Extremely important,Often,Several times per week,Never,Non-smoker,Sometimes,Balanced,Take responsibility for most,Try to solve problems through discussion,Similar daily routines,Very,Slightly compatible,Neither agree nor disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,FR.61.3,female,23.0,Student,France,85,279,5,3.5,3.0,2.0,2.5,4.5,2,5,3,4,1,3,3,5,4,2.0,0,3,-0.8310736075315359,2.091444731921726,0.5613767876162203,1.5584782608172696,0.5438912915390214,-0.6742461181171646,2.651701790309915
FR.61,00:00-02:00,Somewhat insensitive,Extremely important,Sometimes,Once per week,A few times per month,Non-smoker,Rarely,Mostly private,Do them when asked,Try to solve problems through discussion,Reliability in shared spaces,Moderately,Slightly compatible,Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,FR.61.2,male,,Unknown,Unknown,311,67,5,3.0,4.0,2.5,3.5,2.0,2,5,2,3,3,2,2,2,3,2.0,0,0,1.7618414883010542,-1.5590068795095182,-0.46615996580776037,0.3467283884642194,1.5583604508720181,-1.6825872984659007,2.7240841909721984
FR.61,After 02:00,Neutral,Very important,Sometimes,Rarely,Rarely,Smoker,Very often,Balanced,Often take initiative,"Be direct, even if uncomfortable",Reliability in shared spaces,Slightly,Very compatible,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Agree,FR.61.1,male,33.0,Student,Turkey,116,248,5,2.0,4.0,2.5,4.0,3.0,3,4,2,2,2,5,3,4,2,4.0,1,3,-0.23360460593449756,0.147516951575531,2.6184547936909874,-0.7878094441827463,0.4192916573206694,-0.9546171498628931,2.597511905183216
FR.61,22:00-00:00,Somewhat insensitive,Extremely important,Often,Once per week,Rarely,Non-smoker,Rarely,Quiet & private,Avoid them,Compromise quickly,Not important / flexible,Very,Moderately compatible,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,FR.61.4,female,21.0,Apprentice / Trainee,Ukraine,297,67,5,2.5,3.0,3.0,3.0,3.0,2,5,3,3,2,2,1,1,4,3.0,0,0,1.8295063446660917,-0.6254374245334114,-0.3063855689340837,-0.4777341820510919,1.3118969941997323,-1.2715869623005003,2.1702625255347807
FR.61,22:00-00:00,Neutral,Very important,Most of the time,Once per week,Never,Non-smoker,Never,Mostly private,Take responsibility for most,Compromise quickly,Being social and engaging,Slightly,Very compatible,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,FR.61.5,unknown,31.0,Self-employed,Germany,116,248,5,3.5,2.5,2.0,3.5,3.0,3,4,4,3,1,1,2,5,2,4.0,0,2,-0.24009431234340858,0.9228981106595591,-0.5031899207794316,0.974175663762821,-2.2805268947798383,-0.8061875805353319,3.0014935596502164
FR.62,Before 22:00,Neutral,Extremely important,Sometimes,Once per week,Once per week,Non-smoker,Sometimes,Balanced,Often take initiative,Try to solve problems through discussion,Respect for boundaries,Very,Not at all compatible,Strongly agree,Strongly disagree,Agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,FR.62.5,unknown,23.0,Employed,India,258,5,5,4.0,3.5,3.0,3.5,3.5,3,5,2,3,4,3,3,4,4,1.0,0,0,1.9701385100332505,0.33841341681515935,0.05473497197113646,1.6006068819355241,1.7533503103188979,0.3018495114732878,1.6156930933362916
FR.62,00:00-02:00,Somewhat insensitive,Moderately important,Most of the time,Once per week,A few times per month,Non-smoker,Often,Balanced,Take responsibility for most,Avoid confrontation,Similar daily routines,Extremely,Not at all compatible,Neither agree nor disagree,Agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Agree,FR.62.2,unknown,27.0,Employed,India,238,126,5,4.0,3.5,3.0,2.5,3.5,2,3,4,3,3,4,3,5,5,1.0,0,0,1.5229943521526776,1.4345758777627045,-0.41271524947630156,0.8914683377538464,0.1955646802089898,-0.04393572987132372,1.0724791956520305
FR.62,22:00-00:00,Neutral,Very important,Rarely,Several times per week,Rarely,Non-smoker,Sometimes,Social & lively,Do my fair share,Compromise quickly,Reliability in shared spaces,Not at all,Slightly compatible,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Neither agree nor disagree,FR.62.3,male,23.0,Student,Germany,116,36,5,3.0,3.0,3.5,4.0,3.0,3,4,1,4,2,3,4,3,1,2.0,0,0,0.44917805436412833,-0.07329429247177013,-0.3449381949605525,0.2863807478492884,0.06953317199045182,-1.3013053102577823,1.6888430561543286
FR.63,00:00-02:00,Somewhat sensitive,Extremely important,Sometimes,Rarely,Never,Smoker,Sometimes,Very social,Do my fair share,"Be direct, even if uncomfortable",Respect for boundaries,Not at all,Extremely compatible,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Strongly disagree,FR.63.2,male,26.0,Employed,Germany,55,309,4,3.5,2.5,3.0,2.5,3.0,4,5,2,2,1,3,5,3,1,5.0,1,2,-2.0641584638828583,-0.512906301855487,0.7169112059075659,1.4777416455079098,-0.8637913004184676,0.7531537136764239,2.41441940614119
FR.63,22:00-00:00,Neutral,Very important,Always,Every day,Rarely,Non-smoker,Often,Balanced,Do them when asked,"Be direct, even if uncomfortable",Reliability in shared spaces,Very,Slightly compatible,Agree,Agree,Agree,Strongly disagree,Disagree,Strongly agree,FR.63.4,male,20.0,Student,Austria,116,248,4,2.5,1.5,4.0,3.0,3.0,3,4,5,5,2,4,3,2,4,2.0,0,1,-0.17147147474502386,1.2069252806770159,-0.2984318529418934,-1.7714472229340241,-0.7216935376103782,0.8053587552125847,2.6765369268957415
FR.63,After 02:00,Somewhat insensitive,Extremely important,Sometimes,Once per week,Once per week,Smoker,Often,Balanced,Do them when asked,Compromise quickly,Respect for boundaries,Very,Slightly compatible,Strongly agree,Neither agree nor disagree,Strongly disagree,Agree,Strongly agree,Agree,FR.63.3,male,20.0,Student,Indonesia,55,309,4,1.0,3.0,2.0,3.5,3.5,2,5,2,3,4,4,3,2,4,2.0,1,3,-1.3713303707255355,0.43372108773851525,3.100814288029427,-0.42293758049478875,2.106819930966963,-0.06510793016765187,2.799176717881502
FR.71,Before 22:00,Neutral,Very important,Sometimes,Rarely,Once per week,Non-smoker,Never,Quiet & private,Avoid them,"Be direct, even if uncomfortable",Being social and engaging,Very,Slightly compatible,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,FR.71.5,male,25.0,Employed,Germany,328,35,5,3.0,3.0,3.5,3.5,3.0,3,4,2,2,4,1,1,1,4,2.0,0,0,2.4342002141925225,-1.2706682129658982,-0.6421793081878717,0.006842309184399568,0.9136510453939404,-0.40382800441922934,3.6003066829542054
FR.71,22:00-00:00,Very sensitive,Very important,Sometimes,Once per week,Rarely,Smoker,Rarely,Quiet & private,Do them when asked,Try to solve problems through discussion,Not important / flexible,Extremely,Extremely compatible,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,FR.71.1,male,19.0,Student,North Macedonia,24,340,5,3.0,3.0,3.0,3.0,3.0,5,4,2,3,2,2,1,2,5,5.0,1,1,-2.0590527088843733,0.7372565498630608,0.4953196921900593,-0.7521395601748229,0.781202927719808,0.27945888327364377,2.3790918472583376
FR.71,22:00-00:00,Neutral,Slightly important,Rarely,Every day,Rarely,Non-smoker,Very often,Quiet & private,Take responsibility for most,Avoid confrontation,Being social and engaging,Not at all,Slightly compatible,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Strongly agree,FR.71.2,male,20.0,Student,Ukraine,116,279,5,3.5,3.5,2.5,3.5,3.0,3,2,1,5,2,5,1,5,1,2.0,0,3,-0.6046151142300753,1.4562980326366655,0.13872223369072478,-0.6627229905603179,-1.3449798784023748,-2.6059279446708272,2.4831544852695018
FR.71,After 02:00,Neutral,Slightly important,Most of the time,Several times per week,Never,Non-smoker,Sometimes,Very social,Take responsibility for most,"Be direct, even if uncomfortable",Being social and engaging,Very,Slightly compatible,Strongly disagree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,FR.71.3,unknown,22.0,Student,Canada,97,279,5,2.5,3.5,3.5,3.0,3.0,3,2,4,4,1,3,5,5,4,2.0,0,1,-1.0368546335522892,2.1411904302638365,-1.8014270424500503,-0.7295456570667658,-0.22762657589507931,-0.3737334739818168,2.120462106298534
FR.72,00:00-02:00,Neutral,Moderately important,Most of the time,Rarely,Rarely,Non-smoker,Very often,Mostly private,Do them when asked,"Be direct, even if uncomfortable",Not important / flexible,Slightly,Slightly compatible,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,FR.72.1,female,23.0,Student,Italy,97,36,5,3.0,3.0,5.0,3.0,4.0,3,3,4,2,2,5,2,2,2,2.0,0,0,0.650366358065174,0.44554004690285187,0.03649774033849509,-1.931006994563307,-0.3682951860747535,-0.18179977920500567,1.8229707341343244
FR.72,00:00-02:00,Somewhat insensitive,Very important,Sometimes,Once per week,Never,Non-smoker,Often,Social & lively,Do my fair share,Compromise quickly,Shared interests / personality fit,Very,Very compatible,Strongly agree,Strongly disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,FR.72.4,female,,Unknown,Unknown,96,36,5,4.0,3.0,3.0,3.5,3.0,2,4,2,3,1,4,4,3,4,4.0,0,0,0.6049583505949016,0.2767944741873517,0.30381445365299864,1.2350456695702021,0.4646073205072105,-1.6461955574703044,2.107878115535801
FR.72,22:00-00:00,Somewhat sensitive,Very important,Most of the time,Several times per week,Never,Non-smoker,Sometimes,Quiet & private,Do them when asked,Compromise quickly,Being social and engaging,Slightly,Slightly compatible,Agree,Agree,Strongly disagree,Neither agree nor disagree,Agree,Agree,FR.72.3,female,24.0,Employed,United States,269,5,5,3.0,3.0,3.0,3.0,2.5,4,4,4,4,1,3,1,2,2,2.0,0,0,1.8148395831454918,0.33057282424529594,-1.2183764646589743,-1.6387172004428778,-0.6549597533203732,-1.0190298133829716,1.7886357371015995
FR.72,00:00-02:00,Somewhat insensitive,Very important,Often,Several times per week,Once per week,Non-smoker,Sometimes,Balanced,Do my fair share,Try to solve problems through discussion,Being social and engaging,Moderately,Extremely compatible,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,FR.72.5,male,26.0,Employed,Poland,288,95,5,3.5,3.0,3.0,2.5,3.5,2,4,3,4,4,3,3,3,3,5.0,0,0,1.799013186918113,0.3426777325289205,-0.45215882378493316,0.8687460525269273,0.33904896631353393,-0.10843857531984019,1.559219554872694
FR.73,Before 22:00,Neutral,Extremely important,Often,Rarely,A few times per month,Smoker,Often,Mostly private,Take responsibility for most,Compromise quickly,Respect for boundaries,Slightly,Slightly compatible,Agree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FR.73.3,male,22.0,Student,Italy,85,36,4,2.5,3.0,3.0,3.0,3.0,3,5,3,2,3,4,2,5,2,2.0,1,3,0.24696636845447084,0.33860898869746014,1.3508592732655107,0.3195999031933974,0.14618572525715834,0.8711382792214706,1.1808249204496843
FR.73,22:00-00:00,Very sensitive,Extremely important,Most of the time,Every day,A few times per month,Non-smoker,Never,Social & lively,Often take initiative,Try to solve problems through discussion,Being social and engaging,Moderately,Slightly compatible,Strongly agree,Strongly disagree,Agree,Agree,Agree,Strongly agree,FR.73.1,male,,Unknown,Unknown,54,340,4,3.5,2.5,3.5,3.5,4.0,5,5,4,5,3,1,4,4,3,2.0,0,1,-1.545537046789656,1.8101500360866258,-0.7467369579376462,0.12323603295036992,-0.26541462352211487,2.320398809154877,3.3981419104943367
FR.73,22:00-00:00,Somewhat insensitive,Very important,Rarely,Once per week,Rarely,Non-smoker,Very often,Balanced,Do them when asked,Try to solve problems through discussion,Not important / flexible,Moderately,Not at all compatible,Agree,Agree,Neither agree nor disagree,Agree,Strongly agree,Agree,FR.73.4,unknown,,Unknown,Unknown,267,126,4,2.0,3.0,1.5,3.5,3.5,2,4,1,3,2,5,3,2,3,1.0,0,3,1.3992529115622487,0.06287361328708159,1.826352521912886,-0.006812623903908615,0.9901587136796771,-2.1462937740961814,3.2043963215985496
FR.73,00:00-02:00,Somewhat insensitive,Very important,Most of the time,Never,Rarely,Non-smoker,Very often,Mostly private,Do my fair share,"Be direct, even if uncomfortable",Respect for boundaries,Slightly,Very compatible,Disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,FR.73.2,male,26.0,Employed,Poland,24,340,4,2.0,2.0,2.5,3.0,2.5,2,4,4,1,2,5,2,3,2,4.0,0,2,-1.411562374050629,-0.8930382908199976,1.379601142165759,-1.012263444299032,-1.5774195189886313,-0.6230869714267079,2.469611744241433
HD.31,22:00-00:00,Neutral,Extremely important,Often,Never,Once per week,Smoker,Never,Social & lively,Often take initiative,"Be direct, even if uncomfortable",Being social and engaging,Moderately,Slightly compatible,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,HD.31.1,unknown,27.0,Student,Turkey,55,309,4,3.0,3.5,3.5,2.0,3.0,3,5,3,1,4,1,4,4,3,2.0,1,2,-1.8357932898068532,-1.0945501752526743,-0.05615117207772371,1.5257611416912655,0.5914398922482633,2.194338089791753,2.5309458992019582
HD.31,22:00-00:00,Neutral,Very important,Rarely,Never,Several times per week,Non-smoker,Often,Social & lively,Do them when asked,Try to solve problems through discussion,Not important / flexible,Extremely,Very compatible,Strongly agree,Agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,HD.31.4,male,40.0,Employed,Colombia,214,156,4,3.0,2.5,3.0,2.5,3.0,3,4,1,1,5,4,4,2,5,4.0,0,0,1.6737307964337793,-2.3924361994815113,0.9820206738999065,0.7221726623486433,0.6088386606195285,1.1564213183564234,2.5891178329139213
HD.31,22:00-00:00,Neutral,Very important,Sometimes,Several times per week,A few times per month,Non-smoker,Rarely,Balanced,Often take initiative,Try to solve problems through discussion,Reliability in shared spaces,Slightly,Very compatible,Disagree,Disagree,Neither agree nor disagree,Strongly disagree,Agree,Strongly agree,HD.31.3,male,21.0,Student,France,191,5,4,3.5,3.0,3.0,3.0,3.0,3,4,2,4,3,2,3,4,2,4.0,0,0,1.0833011196009898,0.2335025011422269,-1.1777964349845524,1.0683491338724915,-0.18352049264367065,-0.1890379553213022,2.2527967750531723
HD.31,After 02:00,Somewhat insensitive,Moderately important,Rarely,Rarely,Rarely,Smoker,Never,Mostly private,Avoid them,Compromise quickly,Shared interests / personality fit,Very,Moderately compatible,Agree,Agree,Agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,HD.31.2,female,21.0,Student,France,85,279,4,3.5,2.5,3.0,2.5,2.5,2,3,1,2,2,1,2,1,4,3.0,1,2,-1.29215016608674,-1.1596597545652718,0.2589552551306841,1.4066981553228775,-0.666957698070431,-1.3021014281647891,2.2913839214638765
HD.51,Before 22:00,Neutral,Extremely important,Rarely,Never,A few times per month,Non-smoker,Often,Mostly private,Take responsibility for most,"Be direct, even if uncomfortable",Respect for boundaries,Very,Slightly compatible,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Agree,HD.51.1,female,23.0,Student,Germany,85,36,2,2.5,3.5,3.0,3.0,2.5,3,5,1,1,3,4,2,5,4,2.0,0,0,0.530144273087604,-1.7695164815986206,0.6264634634677472,0.12625915294175455,1.1989532941427499,0.6442619349180035,1.221069755913225
HD.51,After 02:00,Neutral,Very important,Sometimes,Once per week,Never,Non-smoker,Sometimes,Social & lively,Do them when asked,Try to solve problems through discussion,Reliability in shared spaces,Slightly,Moderately compatible,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,HD.51.2,female,22.0,Apprentice / Trainee,Germany,116,67,2,2.0,2.5,3.0,2.5,3.5,3,4,2,3,1,3,4,2,2,3.0,0,2,0.03430435389000531,-0.42441723053831654,-0.16842304455240173,-0.41542984847338477,-0.3364752219947826,-0.14699270898379235,1.221069755913225
HD.61,After 02:00,Somewhat sensitive,Moderately important,Sometimes,Several times per week,Rarely,Non-smoker,Rarely,Very social,Often take initiative,"Be direct, even if uncomfortable",Not important / flexible,Very,Moderately compatible,Strongly agree,Strongly disagree,Neither agree nor disagree,Agree,Strongly agree,Neither agree nor disagree,HD.61.1,male,39.0,Job-seeking,Turkey,147,217,3,4.5,2.5,4.0,2.5,3.0,4,3,2,4,2,2,5,4,4,3.0,0,2,0.5766043414805998,-0.43446722864261333,-1.3249860034294312,0.9635403165188593,-1.7991466485406333,1.3412501303270037,1.489508736150114
